0.01,0.08
0.02,0.37
0.03,-0.99
0.04,-0.01
0.05,0.11
0.06,0.99
0.07,0.44
0.08,0.19
0.09,-0.19
0.10,-0.25
0.11,-0.41
0.12,-0.30
0.13,-0.26
0.14,-0.10
0.15,-0.10
0.16,-0.10
0.17,0.09
0.18,0.03
0.19,0.14
0.20,-0.02
0.21,0.08
0.22,0.10
0.23,0.11
0.24,-0.06
0.25,0.02
0.26,-0.08
0.27,-0.00
0.28,0.10
0.29,0.02
0.30,-0.27
0.31,-0.03
0.32,-0.03
0.33,0.06
0.34,0.27
0.35,0.13
0.36,0.05
0.37,0.05
0.38,-0.14
0.39,-0.08
0.40,-0.00
0.41,0.00
0.42,-0.19
0.43,0.06
0.44,-0.11
0.45,0.06
0.46,0.08
0.47,-0.09
0.48,-0.02
0.49,0.08
0.50,0.10
0.51,0.02
0.52,-0.08
0.53,0.10
0.54,-0.08
0.55,-0.00
0.56,-0.10
0.57,-0.02
0.58,0.08
0.59,-0.09
0.60,-0.02
0.61,-0.02
0.62,0.18
0.63,0.02
0.64,0.02
0.65,-0.08
0.66,0.10
0.67,0.02
0.68,0.02
0.69,-0.08
0.70,-0.00
0.71,-0.10
0.72,-0.02
0.73,-0.02
0.74,-0.02
0.75,0.08
0.76,0.00
0.77,0.00
0.78,0.00
0.79,0.00
0.80,0.00
0.81,0.10
0.82,0.11
0.83,-0.16
0.84,-0.00
0.85,0.00
0.86,0.00
0.87,0.00
0.88,0.00
0.89,0.10
0.90,0.02
0.91,-0.08
0.92,-0.10
0.93,-0.02
0.94,-0.02
0.95,-0.11
0.96,-0.03
0.97,0.06
0.98,0.18
0.99,0.11
1.00,0.03
1.01,-0.06
1.02,-0.08
1.03,-0.00
1.04,0.00
1.05,0.00
1.06,0.00
1.07,-0.10
1.08,-0.02
1.09,0.08
1.10,0.00
1.11,-0.10
1.12,-0.02
1.13,-0.02
1.14,0.18
1.15,0.02
1.16,-0.08
1.17,0.10
1.18,0.02
1.19,0.02
1.20,-0.08
