2.99,0.09
3.00,0.10
3.01,0.09
3.02,0.10
3.03,0.09
3.04,0.10
3.05,0.09
3.06,0.09
3.07,0.10
3.08,0.09
3.09,0.09
3.10,0.09
3.11,0.09
3.12,0.09
3.13,0.09
3.14,0.09
3.15,0.10
3.16,0.11
3.17,0.09
3.18,0.10
3.19,0.11
3.20,0.10
3.21,0.10
3.22,0.10
3.23,0.10
3.24,0.10
3.25,0.09
3.26,0.10
3.27,0.10
3.28,0.10
3.29,0.10
3.30,0.10
3.31,0.09
3.32,0.09
3.33,0.09
3.34,0.10
3.35,0.10
3.36,0.10
3.37,0.09
3.38,0.10
3.39,0.11
3.40,0.11
3.41,0.09
3.42,0.09
3.43,0.11
3.44,0.10
3.45,0.10
3.46,0.10
3.47,0.10
3.48,0.10
3.49,0.10
3.50,0.10
3.51,0.11
3.52,0.10
3.53,0.10
3.54,0.10
3.55,0.11
3.56,0.10
3.57,0.09
3.58,0.10
3.59,0.09
3.60,0.09
3.61,0.10
3.62,0.10
3.63,0.09
3.64,0.10
3.65,0.09
3.66,0.10
3.67,0.10
3.68,0.09
3.69,0.10
3.70,0.11
3.71,0.10
3.72,0.09
3.73,0.09
3.74,0.09
3.75,0.10
3.76,0.10
3.77,0.10
3.78,0.10
3.79,0.10
3.80,0.10
3.81,0.10
3.82,0.09
3.83,0.11
3.84,0.09
3.85,0.09
3.86,0.10
3.87,0.10
3.88,0.10
3.89,0.10
3.90,0.09
3.91,0.11
3.92,0.10
3.93,0.10
3.94,0.10
3.95,0.09
3.96,0.09
3.97,0.09
3.98,0.10
3.99,0.09
4.00,0.09
4.01,0.10
4.02,0.10
4.03,0.10
4.04,0.09
4.05,0.11
4.06,0.10
4.07,0.10
4.08,0.10
4.09,0.10
4.10,0.10
4.11,0.09
4.12,0.09
4.13,0.11
4.14,0.09
4.15,0.10
4.16,0.10
4.17,0.10
4.18,0.10
4.19,0.10
4.20,0.09
4.21,0.11
4.22,0.10
4.23,0.10
4.24,0.10
4.25,0.10
4.26,0.09
4.27,0.10
4.28,0.10
4.29,0.10
4.30,0.10
4.31,0.09
4.32,0.09
4.33,0.10
4.34,0.10
4.35,0.10
4.36,0.10
4.37,0.10
4.38,0.09
4.39,0.10
4.40,0.10
4.41,0.08
4.42,0.06
4.43,0.07
4.44,0.01
